pool,block_number,block_hash,block_time,log_index,tx_hash,sender,recipient,amount0,amount1,sqrt_price_x96,liquidity,price,tick,gasUsed,gasPrice
mypool,15839628,0x0674ad1966a8ccd85e6ece094dc9160e35f1fbe8ce64692e487d0ec900664952,1666876307,203,0x0674ad1966a8ccd85e6ece094dc9160e35f1fbe8ce64692e487d0ec900664952,0xe6855c393d481ba53e974728c416ba9c67d04a43,recipient,3936.661499,-2.5,1996080885371902394938512812076756,0,1575.4437289193982,202697,235698,20730611323
mypool,15839628,0x1c2de668bce75df973bf38f2b4961bcfccd29a081266006f80cde05d986ef78e,1666876307,199,0x1c2de668bce75df973bf38f2b4961bcfccd29a081266006f80cde05d986ef78e,0x8688e04083db68ad90395fc11375eab73e43af8a,recipient,51951.68721,-32.98966831469518,1996069993223565252291065567767818,0,1575.4609227188841,202697,199650,20730611323
mypool,15839628,0x7c9923fe6031180251020aa44cceb42d18e1e2c67f2d690aef9f241b10ada36a,1666876307,5,0x7c9923fe6031180251020aa44cceb42d18e1e2c67f2d690aef9f241b10ada36a,0x56d0c33e5e8cb6390cebd7369d2fe7e7870a04e0,recipient,-148910.742178,94.47746795713773,1995926261879214534450979778101158,0,1575.6878361816405,202695,173571,157917536340
mypool,15839629,0xf4471590c88ff7cc70f76196919cec297404c988ab54820a58b0499c29c85e69,1666876319,67,0xf4471590c88ff7cc70f76196919cec297404c988ab54820a58b0499c29c85e69,0x988749e7c18416447205893e0443ced3598cdd6b,recipient,94247.080836,-59.8603088561774,1996341688317996201660146940295924,0,1575.0321224999996,202700,212465,31226161779
mypool,15839629,0xfdb8b142a2fc44e16247a23adfc43c15dbf6f97122e4c81d1e8e9b5288d8ec32,1666876319,94,0xfdb8b142a2fc44e16247a23adfc43c15dbf6f97122e4c81d1e8e9b5288d8ec32,0x562c9854a9594bb4977ad06730e6c795008bfebb,recipient,94.454664,-0.06,1996341949729604739937967583016089,0,1575.0317100138984,202700,202976,22000001907
mypool,15839630,0x03caba4bc2efefb48cfb21ac06792afa901a499fbe41d6189eb4f1aecd72f3af,1666876331,2,0x03caba4bc2efefb48cfb21ac06792afa901a499fbe41d6189eb4f1aecd72f3af,0x75995f240e6eee8e80ce5898cdb3960da06aaa54,recipient,208652.343846,-132.5796322230759,1996919580644918865881925763997726,0,1574.1206513671907,202705,173240,158160016662
mypool,15839631,0xde6d1453c7e9d096db2ed1dd40423f3704409d10bde28c0b29668b6a046d0b8b,1666876343,2,0xde6d1453c7e9d096db2ed1dd40423f3704409d10bde28c0b29668b6a046d0b8b,0x800ad322aa10ce8de372b2b5e1f05f6180c70b04,recipient,91642.723361,-58.25463036900115,1997164578056635297343978411251105,0,1573.7344720459002,202708,173280,95371898720
mypool,15839631,0xef86ad4968ad2aa115102fcfea6de7c4755af4711f43f1ad7ab95087952a1b21,1666876343,225,0xef86ad4968ad2aa115102fcfea6de7c4755af4711f43f1ad7ab95087952a1b21,0x444569ae8a0324b9b32b3abdddb98ccb13036dd4,recipient,805.348305,-0.512,1997166731339112660073839008119663,0,1573.731078545515,202708,174535,21832119558
mypool,15839632,0x2aeb9fe915ccf6c918c3a9cbe1d8a19fd07b7ae0b9b35a86f647a1c5d5d42222,1666876355,188,0x2aeb9fe915ccf6c918c3a9cbe1d8a19fd07b7ae0b9b35a86f647a1c5d5d42222,0x467faff827590863e406bc1e35cb1de510517e45,recipient,-15900.0,10.104699996537724,1997775718315498537967263687789917,0,1572.7717760077667,202714,244467,21468438258
mypool,15839632,0x712e79498a6229e42009f819c58f2d5d714fadba2e39ee5e8f8284933503ac58,1666876355,69,0x712e79498a6229e42009f819c58f2d5d714fadba2e39ee5e8f8284933503ac58,0x5f1936f9344f14e14d3fe042171aa83cfc4a4e1e,recipient,15.719187,-0.01,1997818077209888855293049611765509,0,1572.7050830810656,202714,260754,22968438258
mypool,15839632,0xc66383899774f6c38a0615d6c44bcb90ddc597dc43e2228b7aa5d8f6d1530cc9,1666876355,2,0xc66383899774f6c38a0615d6c44bcb90ddc597dc43e2228b7aa5d8f6d1530cc9,0x934ed35e39f5d9b1d42041b3f6b74c0ce452f4ac,recipient,244190.027061,-155.2945846840362,1997818035310856763663640489513100,0,1572.7051490478557,202714,202972,274820088233
mypool,15839633,0xa514d6d0de5b2c71e8ebde0a78bb14a67efaa371ac772438f006a8b8541b170d,1666876367,7,0xa514d6d0de5b2c71e8ebde0a78bb14a67efaa371ac772438f006a8b8541b170d,0x5a3e43cd0541d8a94565835df0808e42fd7fa603,recipient,642.404335,-0.4086583053664288,1997777430554243643856171060331242,0,1572.769080052174,202714,480904,23847828321
mypool,15839635,0x1227524a7fd23aefe5ae5370433729de14e8d839485d936c691ecc711fbb0363,1666876391,75,0x1227524a7fd23aefe5ae5370433729de14e8d839485d936c691ecc711fbb0363,0xa2e15884e921d84cbebd577db879079e8a231472,recipient,-1867.385051,1.1869375892506555,1997950143749513980264211641237514,0,1572.4971751368403,202716,708068,20590634428
mypool,15839635,0x1513d5c966d6d4560504ae69059b3b8c1c5e1458b138bb878d7cfbac3049130d,1666876391,283,0x1513d5c966d6d4560504ae69059b3b8c1c5e1458b138bb878d7cfbac3049130d,0x76a74e14d5345939c770a5be979494a824a3c06e,recipient,17288.42138,-11.0,1997996232684814772614246118888023,0,1572.424628568962,202716,210137,20090634428
mypool,15839635,0x240ab5d5f09282538d02ec9827eff90da92c7be573ebc4fe32c088c989e4cb36,1666876391,13,0x240ab5d5f09282538d02ec9827eff90da92c7be573ebc4fe32c088c989e4cb36,0xf42508a3f1f3f097e7cfe5080feba1a8fd97d192,recipient,66659.996851,-42.408816584770236,1997955119390948975207999828464801,0,1572.489342956545,202716,173278,56469568807
mypool,15839637,0x132cda64d796fde9f97d4d331f7e3bc1cffa173320b15a90c1395aeae7d9d73a,1666876415,97,0x132cda64d796fde9f97d4d331f7e3bc1cffa173320b15a90c1395aeae7d9d73a,0xfda6dddaff5e2bf007949dd28b123ffe54398435,recipient,-300.0,0.19069221467630998,1997992950551367910033533943017360,0,1572.4297946649722,202716,315691,20496808510
mypool,15839637,0x35e1a8cf63924551420a6403ba72731b96d2556c00e7530c14323b495e6318c2,1666876415,86,0x35e1a8cf63924551420a6403ba72731b96d2556c00e7530c14323b495e6318c2,0xcfc8a0853967b767df3dc5a65cae7c3d6051db3f,recipient,-931.750637,0.5922596141308587,1997993749932980951213733549446881,0,1572.4285364315926,202716,241164,20996808510
mypool,15839637,0x876bc0bc95fc0a1e11d1078d27b732ee48e9c62fac057f36aa423e3cc2c7b8f8,1666876415,219,0x876bc0bc95fc0a1e11d1078d27b732ee48e9c62fac057f36aa423e3cc2c7b8f8,0x0084ee6c8893c01e252198b56ec127443dc27464,recipient,-9000.0,5.720695487295027,1997968969400411570477378135888713,0,1572.4675419004457,202716,1481174,20496808510
mypool,15839637,0xa60871564c7bbb05d940f0bbb1cb52c2dfdbe68b8fdab2e0d69c97431e9d5b0b,1666876415,305,0xa60871564c7bbb05d940f0bbb1cb52c2dfdbe68b8fdab2e0d69c97431e9d5b0b,0xe6a1f65e6e9de17c164181123627024f136a25ef,recipient,6474.317229,-4.1193931146405,1997986229258842406430881414288375,0,1572.4403740956486,202716,547283,19934470330
mypool,15839638,0x173bd84c35944615e77ccedebc6241ea86c6c5698c8645dc8c9423dfc4d39533,1666876427,212,0x173bd84c35944615e77ccedebc6241ea86c6c5698c8645dc8c9423dfc4d39533,0x4cd54281c7a944f1764d0f1dfb4102d13f119a69,recipient,-40000.0,25.4396309111577,1998490092330139672636074735611176,0,1571.6475808144019,202721,2198324,20986263814
mypool,15839638,0x9124a4891d02babeb9b164209d21029f5958b9b4a48426f6e5d3cc868d728a2c,1666876427,38,0x9124a4891d02babeb9b164209d21029f5958b9b4a48426f6e5d3cc868d728a2c,0x7feaee6094b8b630de3f7202d04c33f3bdc3828a,recipient,62.827767,-0.04,1998596784024745830635065143949459,0,1571.4797858200754,202722,675333,26442112093
mypool,15839638,0xaaa3bc15ee80b8a8ef4520a0f40636eae07fa31f3270b7b4430554d16929e0e0,1666876427,2,0xaaa3bc15ee80b8a8ef4520a0f40636eae07fa31f3270b7b4430554d16929e0e0,0xac8ce0981248195d2699a6e96cc093b69e424894,recipient,228844.607994,-145.65196286223278,1998596616351953514951198033972274,0,1571.480049499512,202722,203284,141801922831
mypool,15839638,0xeb820c225a5623936544c1dfd9af24c96e9d6b6d62fe9328155f5d94f2324e56,1666876427,276,0xeb820c225a5623936544c1dfd9af24c96e9d6b6d62fe9328155f5d94f2324e56,0x64c9677ea9ad52263a319faaa226aa436541913f,recipient,1399.172148,-0.8907052173806173,1998493826005912881543188418009705,0,1571.6417083749293,202721,292149,20986263814
mypool,15839639,0x33f7c8e5f1742bd33e63ad4deecfa01d6cba18099bbdf823343ed24d374d4838,1666876439,10,0x33f7c8e5f1742bd33e63ad4deecfa01d6cba18099bbdf823343ed24d374d4838,0x1ab21891e9230e4a8c3e09d88e3c0b48d54f1a86,recipient,-200.0,0.12719180559925483,1998493292574066846008108817681768,0,1571.6425473708396,202721,261631,20886745029
mypool,15839640,0x46ae9e18bc21b8607bdd127abd1e6ce521538b2201f409148ca22f4bfc43ba08,1666876451,748,0x46ae9e18bc21b8607bdd127abd1e6ce521538b2201f409148ca22f4bfc43ba08,0x06a651e60bda7a1929f45dcf9c880cc10b0214b0,recipient,653.303304,-0.41589017194420497,1998495035910727509376389144718536,0,1571.6398054066854,202721,470490,18838735101
mypool,15839641,0x113d42262194db64a545e9f5829b2f1644a8032c1856bfeb3ac09be956dfd3aa,1666876463,524,0x113d42262194db64a545e9f5829b2f1644a8032c1856bfeb3ac09be956dfd3aa,0xe6a1f65e6e9de17c164181123627024f136a25ef,recipient,7326.11356,-4.6638236669577,1998514690614650375918696154480879,0,1571.6088924859077,202721,248722,20434831451
mypool,15839641,0x2ee8c4a5828f338483ec23b393b9bbbd0870694e32cc68cdc3c692d5b8aa4945,1666876463,335,0x2ee8c4a5828f338483ec23b393b9bbbd0870694e32cc68cdc3c692d5b8aa4945,0x46c41da0d76d3cda6f32d559e848b97ffaf363bf,recipient,39.271347,-0.025,1998495140706222706678806088454277,0,1571.6396405818991,202721,361786,20957364101
mypool,15839642,0xb11b86579c2d702c9d856e4a1c3d74e02ee9055518178a552b27595d2b7b9e76,1666876475,203,0xb11b86579c2d702c9d856e4a1c3d74e02ee9055518178a552b27595d2b7b9e76,0x517098b2eae2e06be66930e1aa7236e6690504cd,recipient,-50.0,0.03181117509476292,1998909002404190608841536193323321,0,1570.9889114946513,202725,240999,22775587161
mypool,15839642,0xda2100ab166ca4f59cde104ac65f21d63388541d25f0536a20fd90fcc6c44dec,1666876475,2,0xda2100ab166ca4f59cde104ac65f21d63388541d25f0536a20fd90fcc6c44dec,0x479bc00624e58398f4cf59d78884d12fb515790a,recipient,147783.39567,-94.0987974287876,1998909135817611193684890251860549,0,1570.9887017892738,202725,244721,21275587161
mypool,15839643,0x7d610343cd1e6f2dd4190024cfacdcdf68ce1667b3c0abad23d8665a737662fb,1666876487,139,0x7d610343cd1e6f2dd4190024cfacdcdf68ce1667b3c0abad23d8665a737662fb,0x8117d7021e35ce20b4951b4ebb4a8f538ba80c33,recipient,329.742572,-0.21,1998909882686350266181838520703547,0,1570.9875278272643,202725,359856,22020469235
mypool,15839643,0xbc067ecd64031ceff6c8b1d566ff210af504559f7d2746b454c0b3dae4a6719d,1666876487,148,0xbc067ecd64031ceff6c8b1d566ff210af504559f7d2746b454c0b3dae4a6719d,0xa9af07314e8ebeedd2b8bd6a81b8b1871431fa66,recipient,-56004.679451,35.62885872496894,1998760458218380367258161744309960,0,1571.222426160508,202724,412812,22020469235
mypool,15839644,0x0b67ace59e0219d261669967e59d7d77838e2a1fbca21e542fbd9f19f6396743,1666876499,3,0x0b67ace59e0219d261669967e59d7d77838e2a1fbca21e542fbd9f19f6396743,0x53a1ff1d3a863bdf7e07f20c4ad21667865a59cd,recipient,-24283.84084,15.447152368490784,1998695674147070945567651808524358,0,1571.324284424062,202723,241074,21163012536
mypool,15839644,0xc70b392db14342b8b834c43a622fe824b2e4a3747ca3ccd08a9187fe70694536,1666876499,7,0xc70b392db14342b8b834c43a622fe824b2e4a3747ca3ccd08a9187fe70694536,0x479bc00624e58398f4cf59d78884d12fb515790a,recipient,78123.904011,-49.74857293133061,1998904211200498861779011180641702,0,1570.9964425577716,202725,233550,19663012536
mypool,15839645,0x6b12e6cf9812855969f829c74e2ae7062e13292142b1d54a95aa6c6d2b03fcd2,1666876511,120,0x6b12e6cf9812855969f829c74e2ae7062e13292142b1d54a95aa6c6d2b03fcd2,0x64513302e42194fd657800d83a481b603a1647f2,recipient,458.604008,-0.29206540120828345,1998905435486032846613886504989429,0,1570.9945181569517,202725,263466,20143471081
mypool,15839645,0xadc641e235532b10866fea2c04abb2f367457012291648c03caa9ddca0b55ccd,1666876511,136,0xadc641e235532b10866fea2c04abb2f367457012291648c03caa9ddca0b55ccd,0x211448c910794a1990a0f677ed1f81f9ea3f4776,recipient,47.106267,-0.03,1998905561240627083376786837472318,0,1570.9943204890121,202725,174507,20143471081
mypool,15839647,0xa6492f85b67cd84fd31a046e22240c9942fb462570e16646b0482885caaec1ae,1666876535,5,0xa6492f85b67cd84fd31a046e22240c9942fb462570e16646b0482885caaec1ae,0xe6a1f65e6e9de17c164181123627024f136a25ef,recipient,4301.264429,-2.73931025865175,1998917043935629261805133117879318,0,1570.9762715190718,202725,548550,17157739416
mypool,15839648,0x42dd6d23c5ec2e51b8b213777524f2d543e7fa978d962acbf1ea30de85596c8f,1666876547,110,0x42dd6d23c5ec2e51b8b213777524f2d543e7fa978d962acbf1ea30de85596c8f,0x39fc4cdaa0e79efe7687822f1c0bacc87e1deede,recipient,1980.511063,-1.2613220779913612,1998922331170499917612927573532476,0,1570.9679609315026,202725,263558,19362081061
mypool,15839649,0x15ae8d5912ac06e9d9585d3216581f2f259b41d886bdb31db117be69ac4065bc,1666876559,94,0x15ae8d5912ac06e9d9585d3216581f2f259b41d886bdb31db117be69ac4065bc,0x8ea9fc151b9f0de6f679fc2f98e595d1b7e5c349,recipient,-250.0,0.1588056518044044,1997335793321190484219726523533430,0,1573.4646768355879,202709,220044,19071815546
mypool,15839649,0xdb5e595069bd0df6241cc1d97ee50607f71931d37cd5fd941470908ac4e19ca2,1666876559,2,0xdb5e595069bd0df6241cc1d97ee50607f71931d37cd5fd941470908ac4e19ca2,0x10045cf950fd303847010dfbff57eb1a6d978ee1,recipient,-594979.554785,378.24464353916966,1997336461533084197855815615673547,0,1573.4636240258528,202709,218391,1177174136612
mypool,15839650,0x00b2e5d65511f3816fe20a280e91d413e4f875855cdf6bc389ecb46b7e39888a,1666876571,96,0x00b2e5d65511f3816fe20a280e91d413e4f875855cdf6bc389ecb46b7e39888a,0x211448c910794a1990a0f677ed1f81f9ea3f4776,recipient,-47.556927,0.030209213168825785,1997335348143729032641891669243735,0,1573.4653782411774,202709,315616,18151001893
mypool,15839650,0x0d3677f280e8a30e2b3606f96a0e16b00a10f5c29d6ca962293f5f3267454a8e,1666876571,70,0x0d3677f280e8a30e2b3606f96a0e16b00a10f5c29d6ca962293f5f3267454a8e,0x515cd184838d8e127eddbc8956b4ff25fd081be0,recipient,-118.998666,0.07559060512166574,1997335475256053498288762009673828,0,1573.4651779675253,202709,258882,18651001893
mypool,15839651,0xe73f80a39e7322fbca5b7671a6e6b8d0164db38bbb8160af7d34795692d1e096,1666876583,145,0xe73f80a39e7322fbca5b7671a6e6b8d0164db38bbb8160af7d34795692d1e096,0xdad071dae2015eb1525ee83b0e8c7ac1b200bedb,recipient,-3148.518276,2.0,1997326932676318129026566049916264,0,1573.4786374370474,202709,202134,20017338320
mypool,15839652,0x00fefaaf9cdb798d96d133e4bb0b5c1ac0925745c32b55d3ae2bc8edea939750,1666876595,44,0x00fefaaf9cdb798d96d133e4bb0b5c1ac0925745c32b55d3ae2bc8edea939750,0x65fb9db5fc926eb22ac5ae86e74242e0df44718c,recipient,4899.088444,-3.115000000000001,1997302257061802833096369322280127,0,1573.517516672285,202709,317395,21018573000
mypool,15839652,0x502f494bf3d32e5eab924a7aabb9fdb316febd2617c082eaf78d543847e0c646,1666876595,38,0x502f494bf3d32e5eab924a7aabb9fdb316febd2617c082eaf78d543847e0c646,0x4a0baa2243ce119de3d37e77afdae23394eff868,recipient,-14133.695509,8.977790446573861,1997289156524855596952486579031897,0,1573.5381586428293,202709,241167,19448857114
mypool,15839653,0x073c888ea0d6a497f1564f0cf1e0c220e85808b02787e237814318676da25643,1666876607,255,0x073c888ea0d6a497f1564f0cf1e0c220e85808b02787e237814318676da25643,0x0bd3cc0024324c6cb1cb2513762ba859288a08e0,recipient,25.690752,-0.01632533855325869,1996703955136220786171260942416218,0,1574.4606505868715,202703,296571,18638752051
mypool,15839653,0x754a2a751a3a2efcd82398504bcfd079e7f40477b08794bed59edcdc6dd5e052,1666876607,243,0x754a2a751a3a2efcd82398504bcfd079e7f40477b08794bed59edcdc6dd5e052,0xff80d0aba54b1b89547e029a76fe93e7807d8ee7,recipient,2554.597953,-1.6233285830056454,1996703886477889841354543949820364,0,1574.4607588651625,202703,578622,18826468820
mypool,15839653,0x94bf71eeb285dfe0a424be353859c7c362e15bf7497991d70cadd74dfe6b3120,1666876607,2,0x94bf71eeb285dfe0a424be353859c7c362e15bf7497991d70cadd74dfe6b3120,0x99f03d6367f3f5240fcf9712cda1086e0f0d9f0a,recipient,-226500.634064,143.82984889357385,1996697059358763302045552221417005,0,1574.4715256958011,202703,173599,372037205417
mypool,15839653,0xaa3d846e730164b4ee3ae14fc22b3f3cf4a31b7f997cc6e8f87c8afdf802c623,1666876607,280,0xaa3d846e730164b4ee3ae14fc22b3f3cf4a31b7f997cc6e8f87c8afdf802c623,0x71ad3b3bac0ab729fe8961512c6d430f34a36a34,recipient,78675.385369,-50.0,1996914236628150740259209855361393,0,1574.1290765045933,202705,222832,18638752051
mypool,15839653,0xeb64338d3a40fbec61c4c5d645393a7082f5651e059d127a1f6ba35279088663,1666876607,296,0xeb64338d3a40fbec61c4c5d645393a7082f5651e059d127a1f6ba35279088663,0x815e8f75271c3fee3a2101a65017700a150972f3,recipient,-150.0,0.09524312341951766,1996913835870450115448323270291214,0,1574.1297083239544,202705,312714,18638752051
mypool,15839655,0x3a7c3e57481c89086265e6ce6fd275fae892a3bba6cb795720bff626c4f62936,1666876631,96,0x3a7c3e57481c89086265e6ce6fd275fae892a3bba6cb795720bff626c4f62936,0x34ed08dcbb925e2a9c9f3833208880721da84333,recipient,31465.887327,-20.0,1996986530380726511808631998601697,0,1574.0151071448677,202706,243652,23480805984
mypool,15839655,0x4e2d92575342d9d42cb2b400f54df2115523fe3286f7e5724886b00f27086693,1666876631,355,0x4e2d92575342d9d42cb2b400f54df2115523fe3286f7e5724886b00f27086693,0x8117d7021e35ce20b4951b4ebb4a8f538ba80c33,recipient,173.05505,-0.11,1996986992997837775631296446021838,0,1574.0143778799898,202706,296590,17634191169
mypool,15839655,0xe06dd19dee43327437ada32b3cfad81aa54daf45927f8833a4577c303fe94b49,1666876631,517,0xe06dd19dee43327437ada32b3cfad81aa54daf45927f8833a4577c303fe94b49,0xb95163abe412211d62094085082f188115eb2cd8,recipient,-5694.113248,3.615737513093169,1996971779008630486532242889247231,0,1574.0383613225501,202706,381492,16233765238
mypool,15839655,0xe86fa3d65e227d9636c214bb090adc38ad16dc4d54625b6c7316cade8936d622,1666876631,10,0xe86fa3d65e227d9636c214bb090adc38ad16dc4d54625b6c7316cade8936d622,0x09b3ed5392df96c5691a5c3e793acb4dc47d089e,recipient,-322976.433395,205.07401496728616,1996902417783954530173452433423627,0,1574.147709805039,202705,1310520,16704191169
mypool,15839657,0x005c61a3ba68f70976866f61ea2cb817a94faec59b7ebf0f7dafa215e8833a9a,1666876655,422,0x005c61a3ba68f70976866f61ea2cb817a94faec59b7ebf0f7dafa215e8833a9a,0xccc9544ae4cac902e1a91ab9a6228bbf2b88d7ef,recipient,49.415881,-0.03141003471835446,1996971807680319474907708559266242,0,1574.0383161237767,202706,322538,17251844999
mypool,15839657,0x76414db614c03ae447abe57506bc17e460e740ce1510f18fa13766ac010e3b16,1666876655,220,0x76414db614c03ae447abe57506bc17e460e740ce1510f18fa13766ac010e3b16,0x4e7f8c243e71d651d8c4f3c667b3fd839d21a7e6,recipient,-54.45,0.03457525220780625,1996971675581960146712072497478872,0,1574.0385243669764,202706,336465,17751844999
mypool,15839657,0xdffab9db7d75ffb4c6b2697c6a1a586b356ee0117f962c3d0ae847e32a0f7675,1666876655,209,0xdffab9db7d75ffb4c6b2697c6a1a586b356ee0117f962c3d0ae847e32a0f7675,0x367ab59dff17f74fe310e28d20df211f5b8d835e,recipient,15.732513,-0.01,1996971821064731510516121475376334,0,1574.0382950242526,202706,310706,17751844999
mypool,15839659,0x916accf7dec7e5d52b5fdd8b7448b9d3b857fc62db3201d49d8cd3f371de7510,1666876679,290,0x916accf7dec7e5d52b5fdd8b7448b9d3b857fc62db3201d49d8cd3f371de7510,0x24354d254998b2f4fc42521ac38704931a6f5a69,recipient,1415.923575,-0.9,1996975462473381376412766649926937,0,1574.0325546317995,202706,383024,17897373991
mypool,15839659,0xe3d9594b8b785547c66d00388bacbcbf2a896f194335c2690951ea06c2754259,1666876679,365,0xe3d9594b8b785547c66d00388bacbcbf2a896f194335c2690951ea06c2754259,0x83c73158ea8b0052cfe8ada0c423093bd3b2b6e0,recipient,-4724.488731,3.0,1996963273735472750416241418442209,0,1574.051769335516,202706,225609,17897373991
mypool,15839660,0x105e5a5aeed9275fbabf2fef3bbd45d674d12ac88e4548066bb45dc707d7b631,1666876691,240,0x105e5a5aeed9275fbabf2fef3bbd45d674d12ac88e4548066bb45dc707d7b631,0x333f6637004d398f1097c9f035cff3cf42e77282,recipient,1.0,-0.000635630849845965,1996978857182204756182873890888456,0,1574.0272031703753,202706,209388,18328343711
mypool,15839660,0x1bef4be962957ad217b3bee07a4653e39d9be95e8028477e26f2b7ff28d47c98,1666876691,15,0x1bef4be962957ad217b3bee07a4653e39d9be95e8028477e26f2b7ff28d47c98,0xdcfb68df7f9538d6c9058bbb1a7b5147c6534fe2,recipient,549.092203,-0.34901474471199145,1996964691042881055651202537443417,0,1574.04953503017,202706,632557,20000000000
mypool,15839660,0xcc9d9aa8900b9ad18aafd34b6b310adfedd9cfdaa85efabc825d6401ab803430,1666876691,23,0xcc9d9aa8900b9ad18aafd34b6b310adfedd9cfdaa85efabc825d6401ab803430,0x115d6885bfb84f0baf5c45a200a10d0a5f16ef03,recipient,5487.192544,-3.4878041181019572,1996978854600983400685551953663444,0,1574.0272072394343,202706,604299,16828343711
mypool,15839661,0x51c3a638b21553fbc382f3a8c5bda185addb1d0009064fa3fc799e453ce84945,1666876703,149,0x51c3a638b21553fbc382f3a8c5bda185addb1d0009064fa3fc799e453ce84945,0x4ccb205e9e1d582752affedc0839885c2ed6a592,recipient,24935.053318,-15.85,1997043222148906021577508043079595,0,1573.92574259632,202707,206766,18356348140
mypool,15839662,0xb7fdcf979e09714e8c071445c8730be5dcca7c2b75e5fa688cfa53135d8793fa,1666876715,283,0xb7fdcf979e09714e8c071445c8730be5dcca7c2b75e5fa688cfa53135d8793fa,0xca82c2b9a401063c184b77d58aaed737e6c08213,recipient,337.547478,-0.21456951534105348,1997044093490212648300613541653552,0,1573.924369140202,202707,329779,17311924517
mypool,15839663,0xb8308254e47b90148211db9b885a04b4b2153617f26ea18709c3ab8f3307a0f5,1666876727,2,0xb8308254e47b90148211db9b885a04b4b2153617f26ea18709c3ab8f3307a0f5,0x800ad322aa10ce8de372b2b5e1f05f6180c70b04,recipient,246343.432605,-156.64354277979925,1997678962986278875450180272137455,0,1572.9241305542016,202713,203340,294193578191
mypool,15839663,0xd2861acd6e0e4216261fc1a118ef56ac575550aaf5a833033c7c799ac6f79a3b,1666876727,174,0xd2861acd6e0e4216261fc1a118ef56ac575550aaf5a833033c7c799ac6f79a3b,0xc0a0fbaddd8a1acaee3f3536ebb3bcccb2bc9de9,recipient,78.606843,-0.05,1997679567895658553886443480189750,0,1572.9231779725856,202713,195691,17743640558
mypool,15839663,0xe4f76e1f7e14f780a0412407c6c30508d8f13937ab5822b8e83da4b3c66c1d0f,1666876727,59,0xe4f76e1f7e14f780a0412407c6c30508d8f13937ab5822b8e83da4b3c66c1d0f,0xe140e91e48b0fab5a36bda64870213eaf202e4e4,recipient,156.427666,-0.0995,1997679365584829229994716654754200,0,1572.923496561658,202713,222482,20224068164
mypool,15839665,0x6641b83cfccad13727c5d4295ec1b0bb41c042bfbcade5e4afe724acfdd759fe,1666876751,505,0x6641b83cfccad13727c5d4295ec1b0bb41c042bfbcade5e4afe724acfdd759fe,0xe29c046a0c91e15e9692d759571236839a880915,recipient,-10045.383501,6.385936604374756,1998087099106491918899199728301764,0,1572.2816144325416,202717,312244,15291210544
mypool,15839665,0x9511108290b1789a95c407af1555e14000f64a0657d71afb5b62fecfff67a376,1666876751,316,0x9511108290b1789a95c407af1555e14000f64a0657d71afb5b62fecfff67a376,0x9936e4ef27cec94f096de8ff4802721ac2003f8b,recipient,-2674.137445,1.7,1998112950915004992511742719104215,0,1572.2409299854862,202717,202146,15791210544
mypool,15839665,0xd77e38a332b942186cded2739728c3051eb76dd78c9da76b64e81151e51e498b,1666876751,2,0xd77e38a332b942186cded2739728c3051eb76dd78c9da76b64e81151e51e498b,0xf42508a3f1f3f097e7cfe5080feba1a8fd97d192,recipient,169950.218183,-108.12509878935012,1998117065463794576791113244424756,0,1572.2344548339877,202717,173302,366631065201
mypool,15839665,0xdd4516477739dbb8fe4bcf990d0acdf7247e61c3a10c7aa39d612e84b315f51b,1666876751,99,0xdd4516477739dbb8fe4bcf990d0acdf7247e61c3a10c7aa39d612e84b315f51b,0x2d989e2ba16b8dd9626086dc5d2017d504cbcc0e,recipient,1074.810244,-0.6839625,1998119832924206605637017421264008,0,1572.2300996461486,202717,263664,16291210544
mypool,15839667,0x5f0ab708dc21ebd197d45247a7a001b0be9a382e18104fe31bb6c422138e435f,1666876775,2,0x5f0ab708dc21ebd197d45247a7a001b0be9a382e18104fe31bb6c422138e435f,0x474a6faf2178982be06028f0e1256af98910d9be,recipient,229255.395059,-145.92670217675607,1998677701321374186991438957536541,0,1571.3525443725625,202723,203331,211076424348
mypool,15839668,0x344afbb79a7d5211160a587ee5713abf072a303ab81eaa2a5900d75607bb7d7b,1666876787,130,0x344afbb79a7d5211160a587ee5713abf072a303ab81eaa2a5900d75607bb7d7b,0x49e3729c3de2a9523a801b9c99d297b9dc6983a1,recipient,4671.564427,-2.9744627019747694,1998689741958162502645632192163746,0,1571.3336119411138,202723,900000,16732304672
mypool,15839668,0xdd053e7ab4b9f0ddd547f380ca91d05efd5e404553ad249f664bcbbe4c53d972,1666876787,224,0xdd053e7ab4b9f0ddd547f380ca91d05efd5e404553ad249f664bcbbe4c53d972,0x99436dfe7d291edc876545f864ff33cef455463b,recipient,-99.94,0.06357021600859723,1998689484496945927693895248182437,0,1571.3340167638664,202723,357333,16232304672
mypool,15839670,0x7d089e2b7a9bab114c606c5dc84f5310ea717c880b301d29addbc0d5708c5bfc,1666876811,163,0x7d089e2b7a9bab114c606c5dc84f5310ea717c880b301d29addbc0d5708c5bfc,0xd83b214edc734e0684c3968fb0757bb09065fcb4,recipient,-5243.505407,3.3352859277136724,1998675976492309631552053286485377,0,1571.3552564837205,202723,638290,16926535839
